method,degrade_level,geom,mode,select,record_id,yaw_true,yaw_err,q_deg_a010,covered_a010
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw180_pitch-040,180.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw150_pitch+010,150.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw330_pitch+055,330.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw150_pitch+085,150.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw100_pitch+045,100.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw090_pitch+025,90.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw065_pitch+070,65.0,170.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw180_pitch+090,180.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw065_pitch-090,65.0,175.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw280_pitch+065,280.0,90.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw280_pitch+080,280.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw040_pitch+090,40.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw035_pitch+080,35.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw005_pitch+090,5.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw345_pitch-040,345.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw035_pitch+025,35.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw115_pitch+015,115.0,10.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw115_pitch-025,115.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw220_pitch+065,220.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw330_pitch+040,330.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw170_pitch+050,170.0,140.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw170_pitch+000,170.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw045_pitch-005,45.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw140_pitch+020,140.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw190_pitch-065,190.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw335_pitch-060,335.0,10.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw315_pitch-015,315.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw260_pitch-080,260.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw270_pitch-030,270.0,170.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw015_pitch+085,15.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw105_pitch-025,105.0,15.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw250_pitch-010,250.0,25.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw335_pitch+025,335.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw335_pitch+040,335.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw160_pitch+090,160.0,20.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw045_pitch-010,45.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw300_pitch-025,300.0,110.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw255_pitch-015,255.0,35.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw240_pitch-025,240.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw115_pitch+035,115.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw040_pitch-075,40.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw325_pitch-085,325.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw270_pitch+030,270.0,170.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw175_pitch+010,175.0,50.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw115_pitch+020,115.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw135_pitch+030,135.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw025_pitch-080,25.0,75.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw080_pitch+010,80.0,140.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw200_pitch-045,200.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw195_pitch+050,195.0,170.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw195_pitch+040,195.0,170.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw220_pitch+030,220.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw270_pitch+025,270.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw265_pitch+040,265.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw330_pitch-070,330.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw250_pitch-060,250.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw130_pitch+085,130.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw210_pitch-050,210.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw210_pitch-060,210.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw280_pitch+010,280.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw130_pitch-010,130.0,180.0,175.0,0
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw165_pitch+025,165.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw330_pitch-045,330.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw025_pitch-030,25.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw210_pitch+040,210.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw280_pitch-080,280.0,10.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw000_pitch+025,0.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw215_pitch+090,215.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw070_pitch-090,70.0,175.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw250_pitch+015,250.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw180_pitch+070,180.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw355_pitch-040,355.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw080_pitch-050,80.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw175_pitch-055,175.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw245_pitch-085,245.0,85.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw345_pitch+065,345.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw015_pitch-020,15.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw295_pitch+060,295.0,175.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw315_pitch-035,315.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw190_pitch+045,190.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw310_pitch+070,310.0,50.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw090_pitch-040,90.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw265_pitch+085,265.0,50.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw225_pitch-010,225.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw290_pitch-060,290.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw065_pitch+020,65.0,15.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw315_pitch+040,315.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw285_pitch+030,285.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw155_pitch-075,155.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw265_pitch-075,265.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw195_pitch-025,195.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw045_pitch-025,45.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw210_pitch-070,210.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw110_pitch+050,110.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw245_pitch+050,245.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw015_pitch+050,15.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw230_pitch+015,230.0,160.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw300_pitch+035,300.0,180.0,175.0,0
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw105_pitch-015,105.0,15.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw070_pitch-045,70.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw260_pitch-005,260.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw300_pitch+060,300.0,175.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw015_pitch-055,15.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw040_pitch+045,40.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw295_pitch+090,295.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw115_pitch-075,115.0,170.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw055_pitch-010,55.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw190_pitch+060,190.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw010_pitch-040,10.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw210_pitch-030,210.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw190_pitch-020,190.0,175.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw010_pitch+080,10.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw065_pitch-080,65.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw270_pitch-010,270.0,165.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw150_pitch+035,150.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw030_pitch-065,30.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw325_pitch-090,325.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw190_pitch-050,190.0,100.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw295_pitch+080,295.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw220_pitch-070,220.0,40.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw185_pitch-060,185.0,100.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw310_pitch+060,310.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw245_pitch+080,245.0,15.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw045_pitch-070,45.0,0.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw060_pitch-090,60.0,5.0,175.0,1
pdb-zscore-neg-L2,degraded-mild,G3,zscore-neg-L2,-,G3_yaw125_pitch+060,125.0,0.0,175.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw260_pitch-065,260.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw300_pitch+055,300.0,170.0,90.0,0
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw140_pitch+000,140.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw165_pitch+055,165.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw170_pitch-040,170.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw315_pitch-020,315.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw130_pitch+035,130.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw020_pitch-005,20.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw255_pitch-005,255.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw190_pitch-055,190.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw345_pitch-080,345.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw160_pitch-080,160.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw320_pitch-020,320.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw085_pitch+050,85.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw015_pitch+020,15.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw175_pitch-015,175.0,175.0,90.0,0
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw320_pitch-065,320.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw245_pitch+075,245.0,175.0,90.0,0
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw120_pitch+085,120.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw085_pitch-060,85.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw175_pitch+080,175.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw200_pitch+005,200.0,85.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw160_pitch-070,160.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw135_pitch-080,135.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw250_pitch+080,250.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw020_pitch+065,20.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw320_pitch+005,320.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw115_pitch-085,115.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw325_pitch+010,325.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw255_pitch+015,255.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw185_pitch+060,185.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw280_pitch+030,280.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw045_pitch-035,45.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw055_pitch+005,55.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw110_pitch-055,110.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw330_pitch-075,330.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw310_pitch-020,310.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw270_pitch+045,270.0,180.0,90.0,0
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw095_pitch-020,95.0,5.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw350_pitch-045,350.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw010_pitch-010,10.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw240_pitch+030,240.0,5.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw250_pitch+085,250.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw095_pitch+025,95.0,10.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw065_pitch-015,65.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw075_pitch-070,75.0,175.0,90.0,0
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw180_pitch+015,180.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw295_pitch-085,295.0,5.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw205_pitch+075,205.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw335_pitch-070,335.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw165_pitch-005,165.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw295_pitch+000,295.0,85.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw170_pitch+060,170.0,5.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw195_pitch+045,195.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw120_pitch+075,120.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw320_pitch+020,320.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw075_pitch-025,75.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw230_pitch-035,230.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw015_pitch+010,15.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw285_pitch-040,285.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw145_pitch-030,145.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw020_pitch-060,20.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw160_pitch-055,160.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw145_pitch+090,145.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw060_pitch+065,60.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw150_pitch-075,150.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw175_pitch+015,175.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw330_pitch-055,330.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw325_pitch-050,325.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw145_pitch-035,145.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw095_pitch+005,95.0,95.0,90.0,0
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw020_pitch+085,20.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw095_pitch+050,95.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw325_pitch+055,325.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw145_pitch+035,145.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw285_pitch+005,285.0,180.0,90.0,0
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw040_pitch-005,40.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw165_pitch-020,165.0,180.0,90.0,0
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw000_pitch+040,0.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw240_pitch+020,240.0,5.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw185_pitch+000,185.0,5.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw295_pitch-050,295.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw130_pitch+050,130.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw040_pitch-090,40.0,5.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw035_pitch+005,35.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw095_pitch+040,95.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw320_pitch-055,320.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw200_pitch-030,200.0,10.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw100_pitch+075,100.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw065_pitch+075,65.0,175.0,90.0,0
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw130_pitch+055,130.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw320_pitch+075,320.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw335_pitch-085,335.0,5.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw305_pitch+065,305.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw310_pitch+005,310.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw350_pitch-040,350.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw000_pitch+030,0.0,5.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw015_pitch-030,15.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw025_pitch-065,25.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw355_pitch-085,355.0,5.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw270_pitch+035,270.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw305_pitch+025,305.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw145_pitch+000,145.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw270_pitch-045,270.0,0.0,90.0,1
pdb-neg-L2,degraded-mild,G5,neg-L2,-,G5_yaw180_pitch-005,180.0,0.0,90.0,1
