record_id,yaw,pitch,ocs_total_phase63,n_pix_contrib,ocs_g1_err,ocs_g5_err,gain_g1_to_g5,hardcase_labels,neural_entropy,neural_margin,pdb_nearest_distance,pdb_cand_yaw_spread,roll_err_mean15,roll_err_mean30,roll_sensitivity_30_minus_15,local_contrast,glint_flag
yaw270_pitch-060,270.0,-60.0,0.01574414600227919,2987,,,,,,,,,84.99600000000001,98.9855,13.989499999999992,0.0018024351854496225,0
yaw270_pitch-055,270.0,-55.0,0.01628049583204741,3203,,,,,,,,,86.3805,95.42349999999999,9.042999999999992,0.0017881358427600073,0
yaw270_pitch-050,270.0,-50.0,0.016872404493038784,3403,33.227,23.98,9.248,disagreement-hard,4.917164,0.000633,1e-06,2.5,87.7945,84.12299999999999,-3.671500000000009,0.0017375940460871535,0
yaw270_pitch-045,270.0,-45.0,0.017394101551660573,3581,46.845,24.699,22.145,,4.917155,0.00073,0.0,2.5,88.42150000000001,75.5935,-12.828000000000003,0.001670958272166536,0
yaw270_pitch-040,270.0,-40.0,0.01797064997365247,3767,,,,,,,,,80.859,67.438,-13.420999999999992,0.0016880502189634862,0
yaw270_pitch-035,270.0,-35.0,0.01897686353942718,3952,,,,,,,,,76.688,62.06999999999999,-14.61800000000001,0.0015648219043142182,0
yaw270_pitch-030,270.0,-30.0,0.019449674447215293,4111,77.757,15.674,62.084,,4.917318,0.000357,2e-06,2.2913,64.65950000000001,54.0655,-10.594000000000008,0.001361399542576091,0
yaw270_pitch-025,270.0,-25.0,0.01936249339140328,4283,,,,,,,,,56.2835,40.944,-15.339499999999994,0.0010835757558982397,0
yaw270_pitch-020,270.0,-20.0,0.019829607900001545,4418,,,,,,,,,35.1315,32.932,-2.1995000000000005,0.0008706080765987466,0
yaw270_pitch-015,270.0,-15.0,0.019528843643420307,4545,,,,,,,,,34.1935,26.594,-7.599499999999999,0.000725460477293393,0
yaw270_pitch-010,270.0,-10.0,0.018959848876467372,4652,72.041,58.154,13.887,disagreement-hard,4.917319,0.000319,1e-06,43.5574,43.572500000000005,17.488500000000002,-26.084000000000003,0.000931635579341436,0
yaw270_pitch-005,270.0,-5.0,0.018186074545845782,4814,,,,,,,,,44.733,15.269000000000002,-29.463999999999995,0.0011154356359230518,0
yaw270_pitch+000,270.0,0.0,0.01798922619778015,2632,58.566,30.886,27.679,ocs-hard,4.917318,0.000322,9e-06,48.3839,43.9675,28.0205,-15.947000000000003,0.001232697821626754,0
yaw270_pitch+005,270.0,5.0,0.017644126067195565,2756,,,,,,,,,49.684,36.9745,-12.709499999999998,0.0014629265252088033,0
yaw270_pitch+010,270.0,10.0,0.017812882198664504,2933,,,,,,,,,61.0605,64.923,3.8625000000000043,0.001787562781580248,0
yaw270_pitch+015,270.0,15.0,0.018191720848002857,3125,,,,,,,,,67.479,87.856,20.376999999999995,0.0021212611024286343,0
yaw270_pitch+020,270.0,20.0,0.019112105977850402,3407,,,,,,,,,81.027,105.615,24.587999999999994,0.0021290560785400953,0
yaw270_pitch+025,270.0,25.0,0.019442885688335243,3594,77.684,19.641,58.044,disagreement-hard,4.917319,0.001036,1e-06,2.2913,93.83449999999999,110.278,16.443500000000014,0.0019258528913203461,0
yaw270_pitch+030,270.0,30.0,0.019805227751345383,3772,81.487,20.132,61.355,disagreement-hard,4.917319,0.001038,2e-06,2.5,99.92099999999999,103.047,3.1260000000000048,0.0017312334030085072,0
yaw270_pitch+035,270.0,35.0,0.02025198942397083,3925,86.192,24.285,61.907,,4.917318,0.000255,0.0,2.4495,104.9315,96.77550000000001,-8.155999999999992,0.0015765045934506249,0
yaw270_pitch+040,270.0,40.0,0.020236767257281185,4060,,,,,,,,,113.6245,45.006,-68.6185,0.0014690600515565588,0
yaw270_pitch+045,270.0,45.0,0.02036088815442899,4202,87.367,25.274,62.093,disagreement-hard;ocs-hard,4.917316,0.000868,0.0,53.5467,116.469,88.3375,-28.13149999999999,0.0013577723952155028,0
yaw270_pitch+050,270.0,50.0,0.0203717579886617,4312,,,,,,,,,122.20849999999999,83.0135,-39.19499999999999,0.001280726671713632,0
yaw270_pitch+055,270.0,55.0,0.020578839572080176,4508,,,,,,,,,118.5905,93.5255,-25.065000000000012,0.0011927587259234415,0
yaw270_pitch+060,270.0,60.0,0.020709820097081222,4645,,,,,,,,,114.32650000000001,94.225,-20.101500000000016,0.001086612583040339,0
yaw270_pitch+065,270.0,65.0,0.020622010995541284,4757,,,,,,,,,111.935,95.7555,-16.179500000000004,0.0010256119616323077,0
yaw270_pitch+070,270.0,70.0,0.020072807000291043,4852,84.292,19.755,64.538,disagreement-hard,4.917225,0.000223,2e-06,57.1927,107.87049999999999,91.5155,-16.35499999999999,0.0009420568313020343,0
yaw270_pitch+075,270.0,75.0,0.02031811139783582,4977,,,,,,,,,103.78999999999999,83.66199999999999,-20.128,0.0008412828315094642,0
yaw270_pitch+080,270.0,80.0,0.020431351463841285,5085,,,,,,,,,110.8065,87.0565,-23.75,0.0008468255794341628,0
yaw270_pitch+085,270.0,85.0,0.020513957805246008,5179,,,,,,,,,114.551,84.5255,-30.025500000000008,0.0011050892240418997,0
yaw270_pitch+090,270.0,90.0,0.019515597254828043,2735,,,,,,,,,110.0775,82.0515,-28.025999999999996,0.0014948446277607275,0
yaw275_pitch-090,275.0,-90.0,0.012590224988287546,4499,,,,,,,,,59.72149999999999,116.679,56.95750000000001,0.0006697855981266376,0
yaw275_pitch-085,275.0,-85.0,0.012432336247293618,4666,,,,,,,,,58.03999999999999,105.00200000000001,46.96200000000002,0.0007061894623057105,0
yaw275_pitch-080,275.0,-80.0,0.012371838581766437,4809,,,,,,,,,59.39,103.321,43.931,0.0009424918201719583,0
yaw275_pitch-075,275.0,-75.0,0.012240275220554847,4948,,,,,,,,,58.328,93.3125,34.9845,0.001183892620266764,0
yaw275_pitch-070,275.0,-70.0,0.012442106390563035,2288,,,,,,,,,61.4755,88.2245,26.74900000000001,0.0014733737420949237,0
yaw275_pitch-065,275.0,-65.0,0.013267398799057112,2519,,,,,,,,,63.2195,87.01899999999999,23.799499999999995,0.0016019305176659046,0
yaw275_pitch-060,275.0,-60.0,0.013527709090735418,2711,,,,,,,,,64.81649999999999,93.294,28.477500000000006,0.0016092535430722865,0
yaw275_pitch-055,275.0,-55.0,0.014201439646911035,2939,,,,,,,,,68.1765,92.7355,24.558999999999997,0.0016381167652221307,0
yaw275_pitch-050,275.0,-50.0,0.01471977409494285,3132,,,,,,,,,70.208,89.0745,18.866500000000002,0.001611990398957177,0
yaw275_pitch-045,275.0,-45.0,0.015647898605414268,3322,,,,,,,,,76.604,79.0525,2.4484999999999957,0.00156820375949605,0
yaw275_pitch-040,275.0,-40.0,0.016450047406646462,3507,,,,,,,,,72.04599999999999,69.741,-2.3049999999999926,0.0014825790718668054,0
yaw275_pitch-035,275.0,-35.0,0.017030180821178686,3692,,,,,,,,,68.7155,62.8625,-5.853000000000009,0.0014165162063910913,0
yaw275_pitch-030,275.0,-30.0,0.01791271214431206,3853,,,,,,,,,66.744,56.79600000000001,-9.947999999999993,0.001224949582381233,0
yaw275_pitch-025,275.0,-25.0,0.01834063733261518,4011,,,,,,,,,58.8855,45.4035,-13.482,0.0009874659731385835,0
yaw275_pitch-020,275.0,-20.0,0.01884013285256697,4171,,,,,,,,,42.637,26.377,-16.26,0.0007367430011070465,0
yaw275_pitch-015,275.0,-15.0,0.01901816793200839,4298,77.747,67.767,9.981,disagreement-hard,4.917317,0.00013,1.1e-05,46.6262,25.987499999999997,24.799,-1.1884999999999977,0.0005757746672113359,0
yaw275_pitch-010,275.0,-10.0,0.018393391951881943,4408,,,,,,,,,34.1015,20.312,-13.7895,0.0005340702620422293,0
yaw275_pitch-005,275.0,-5.0,0.01771952332339649,4543,,,,,,,,,34.5065,17.936500000000002,-16.57,0.0007086046585838383,0
yaw275_pitch+000,275.0,0.0,0.017150174211577607,4738,,,,,,,,,48.8465,28.275,-20.5715,0.0008405260302979216,0
yaw275_pitch+005,275.0,5.0,0.016396552328797748,4894,,,,,,,,,53.4995,47.851,-5.6484999999999985,0.0009791767470330656,0
yaw275_pitch+010,275.0,10.0,0.015974653446973464,5011,,,,,,,,,55.040499999999994,57.4605,2.420000000000009,0.0011157997558197859,0
yaw275_pitch+015,275.0,15.0,0.015606340062032653,5142,,,,,,,,,49.349000000000004,59.911500000000004,10.5625,0.0014116221233998784,0
yaw275_pitch+020,275.0,20.0,0.016176827964937968,3016,17.188,19.561,-2.373,disagreement-hard,4.917319,0.000999,2e-06,2.5,44.280499999999996,59.7815,15.501000000000005,0.0016639573645714847,0
yaw275_pitch+025,275.0,25.0,0.016997373374107172,3244,,,,,,,,,52.1405,79.3935,27.253,0.0018211594096527797,0
yaw275_pitch+030,275.0,30.0,0.017555913745635754,3468,,,,,,,,,69.275,89.679,20.403999999999996,0.0018044062287664656,0
yaw275_pitch+035,275.0,35.0,0.018266827297037935,3634,,,,,,,,,75.6815,85.6905,10.009,0.0016602651521622352,0
yaw275_pitch+040,275.0,40.0,0.01839963575279574,3823,,,,,,,,,76.066,76.578,0.5120000000000005,0.0014089295606232316,0
yaw275_pitch+045,275.0,45.0,0.01848345419801778,3919,,,,,,,,,78.4145,77.42299999999999,-0.9915000000000163,0.0012403208182903448,0
yaw275_pitch+050,275.0,50.0,0.0188661429876065,4054,,,,,,,,,80.2505,27.727,-52.5235,0.001166321696961358,0
yaw275_pitch+055,275.0,55.0,0.01896443092214775,4201,,,,,,,,,86.5215,85.506,-1.015500000000003,0.0010689339816614442,0
yaw275_pitch+060,275.0,60.0,0.019038705271687273,4367,,,,,,,,,88.5945,93.92,5.325500000000005,0.0010552530624038242,0
yaw275_pitch+065,275.0,65.0,0.019278118991305354,4462,,,,,,,,,94.707,96.2935,1.586500000000001,0.0009560145061187492,0
yaw275_pitch+070,275.0,70.0,0.018993044881012583,4573,,,,,,,,,93.5265,100.3065,6.780000000000001,0.0009080992907647446,0
yaw275_pitch+075,275.0,75.0,0.019102071908749796,4684,,,,,,,,,95.0525,92.56049999999999,-2.4920000000000044,0.0008605636215279315,0
yaw275_pitch+080,275.0,80.0,0.019981458115728157,4783,,,,,,,,,110.654,88.46900000000001,-22.184999999999988,0.0007661956270662434,0
yaw275_pitch+085,275.0,85.0,0.01983649563106829,4903,,,,,,,,,117.053,93.64750000000001,-23.40549999999999,0.0007298085331743608,0
yaw275_pitch+090,275.0,90.0,0.018777024031941397,4985,,,,,,,,,104.675,33.5105,-71.1645,0.0009304851804059489,0
yaw280_pitch-090,280.0,-90.0,0.011997322939792665,4230,,,,,,,,,30.473,158.65699999999998,128.18399999999997,0.0005008476510851012,0
yaw280_pitch-085,280.0,-85.0,0.01188526687439101,4379,,,,,,,,,30.3125,137.14100000000002,106.82850000000002,0.0004403147343531519,0
yaw280_pitch-080,280.0,-80.0,0.011801780780215654,4538,35.833,2.933,32.9,disagreement-hard;robust-easy,4.917318,9.7e-05,4e-06,4.1533,34.3745,117.7465,83.372,0.0004617145677639385,0
yaw280_pitch-075,280.0,-75.0,0.011329338879839668,4668,,,,,,,,,34.801500000000004,105.723,70.9215,0.0005931873572059126,0
yaw280_pitch-070,280.0,-70.0,0.011182186788284004,4785,,,,,,,,,42.169,96.2715,54.102500000000006,0.0007142462259603771,0
yaw280_pitch-065,280.0,-65.0,0.011128322703023164,4907,,,,,,,,,45.519,90.24799999999999,44.72899999999999,0.0009241390471386238,0
yaw280_pitch-060,280.0,-60.0,0.01162237841834321,4992,,,,,,,,,51.263,85.268,34.005,0.0011362173513715552,0
yaw280_pitch-055,280.0,-55.0,0.012324485888887127,2643,,,,,,,,,54.881,76.542,21.661,0.0012279401308619604,0
yaw280_pitch-050,280.0,-50.0,0.013037312902565434,2834,,,,,,,,,59.024499999999996,75.1165,16.092000000000006,0.0013088059058475633,0
yaw280_pitch-045,280.0,-45.0,0.013735738852140023,3022,,,,,,,,,62.090999999999994,74.9455,12.854500000000002,0.0013721390939766195,0
yaw280_pitch-040,280.0,-40.0,0.014648747499381581,3250,,,,,,,,,65.94800000000001,71.1055,5.157499999999999,0.0013460588536381816,0
yaw280_pitch-035,280.0,-35.0,0.015478778354048595,3439,,,,,,,,,64.754,64.339,-0.41500000000000625,0.001269280263399477,0
yaw280_pitch-030,280.0,-30.0,0.016400197193401633,3580,,,,,,,,,64.142,57.5375,-6.6044999999999945,0.001142558597123488,0
yaw280_pitch-025,280.0,-25.0,0.017420915682982152,3730,,,,,,,,,59.522499999999994,48.53,-10.992499999999993,0.0009621199292529983,0
yaw280_pitch-020,280.0,-20.0,0.017848355785382575,3895,,,,,,,,,49.6535,31.6635,-17.990000000000002,0.0007734219713087694,0
yaw280_pitch-015,280.0,-15.0,0.018235260056997243,4023,,,,,,,,,29.4805,16.34,-13.1405,0.0006704666123026268,0
yaw280_pitch-010,280.0,-10.0,0.01854793641046862,4160,,,,,,,,,26.677999999999997,17.4405,-9.237499999999997,0.0008940612774137671,0
yaw280_pitch-005,280.0,-5.0,0.017641376839787337,4287,,,,,,,,,37.5125,14.9175,-22.595000000000002,0.0008342376308061693,0
yaw280_pitch+000,280.0,0.0,0.016177043015615233,4470,,,,,,,,,46.8515,33.048,-13.8035,0.000811899699909753,0
yaw280_pitch+005,280.0,5.0,0.015582174964053758,4609,,,,,,,,,52.782,50.452,-2.3299999999999983,0.0007754851137437881,0
yaw280_pitch+010,280.0,10.0,0.015029123272310846,4728,9.616,4.484,5.132,disagreement-hard;robust-easy,4.917319,0.000915,3e-06,51.7204,48.763000000000005,58.071000000000005,9.308,0.0006524897197499394,0
yaw280_pitch+015,280.0,15.0,0.01490124509770513,4835,,,,,,,,,45.887,62.75749999999999,16.870499999999993,0.0006778921227973932,0
yaw280_pitch+020,280.0,20.0,0.014832164955148885,4941,,,,,,,,,41.912,62.7705,20.8585,0.0008583756947155505,0
yaw280_pitch+025,280.0,25.0,0.015092676856837128,5006,,,,,,,,,37.211,77.36949999999999,40.15849999999999,0.0010361253127110816,0
yaw280_pitch+030,280.0,30.0,0.015245188109020563,5065,4.566,18.057,-13.492,,4.917318,0.000273,1e-06,2.5,29.796,87.03099999999999,57.23499999999999,0.0012498540697980856,0
yaw280_pitch+035,280.0,35.0,0.015996441990592802,3264,,,,,,,,,52.51050000000001,98.38550000000001,45.875,0.001340153207695597,0
yaw280_pitch+040,280.0,40.0,0.016613955122846136,3455,,,,,,,,,61.1875,91.646,30.4585,0.0012487911879350937,0
yaw280_pitch+045,280.0,45.0,0.017184438138236058,3603,,,,,,,,,59.0425,84.146,25.103500000000004,0.0011143189913907434,0
yaw280_pitch+050,280.0,50.0,0.01771496082777768,3766,,,,,,,,,58.367,93.1045,34.737500000000004,0.001007366408467894,0
yaw280_pitch+055,280.0,55.0,0.017562489897596234,3887,60.693,15.182,45.511,disagreement-hard,4.917319,0.000425,1e-06,2.5,56.4525,103.47250000000001,47.02000000000001,0.001010023842227658,0
yaw280_pitch+060,280.0,60.0,0.0180040573632384,3991,,,,,,,,,60.609,119.81,59.201,0.0009886959469340532,0
yaw280_pitch+065,280.0,65.0,0.018215786973795056,4135,72.129,66.594,5.535,,4.917308,0.000443,8e-06,37.0169,67.098,86.24549999999999,19.147499999999994,0.0008849118485991861,0
yaw280_pitch+070,280.0,70.0,0.01806116553684095,4262,,,,,,,,,68.58800000000001,98.862,30.273999999999987,0.0007990409523820491,0
yaw280_pitch+075,280.0,75.0,0.017865283694944167,4347,,,,,,,,,68.845,90.38550000000001,21.54050000000001,0.0009557919714335388,0
yaw280_pitch+080,280.0,80.0,0.01899972489267515,4484,82.529,44.993,37.536,disagreement-hard;ocs-hard,4.917306,0.000922,3.4e-05,86.1452,80.577,76.2765,-4.3004999999999995,0.0008249626539399459,0
yaw280_pitch+085,280.0,85.0,0.019293195754412074,4611,,,,,,,,,94.503,117.731,23.227999999999994,0.0008585120869419698,0
yaw280_pitch+090,280.0,90.0,0.01817574844770048,4685,,,,,,,,,85.4285,103.6865,18.257999999999996,0.0008040082564632345,0
yaw285_pitch-090,285.0,-90.0,0.011239126342605515,3888,,,,,,,,,13.414,130.9925,117.5785,0.0003541720922801972,0
yaw285_pitch-085,285.0,-85.0,0.011391252702951798,4049,,,,,,,,,14.567,145.81650000000002,131.2495,0.0002861762450137584,0
yaw285_pitch-080,285.0,-80.0,0.011437045056542083,4232,,,,,,,,,19.464,123.384,103.92,0.00023967031417618245,0
yaw285_pitch-075,285.0,-75.0,0.011078363742560854,4372,,,,,,,,,19.57,102.8415,83.2715,0.0003443399692062109,0
yaw285_pitch-070,285.0,-70.0,0.010628318881470561,4503,,,,,,,,,18.244500000000002,97.7655,79.521,0.00039050591225430267,0
yaw285_pitch-065,285.0,-65.0,0.010730144155277066,4629,,,,,,,,,15.426,95.017,79.591,0.00033788707427453296,0
yaw285_pitch-060,285.0,-60.0,0.011033558667079835,4719,,,,,,,,,20.127499999999998,93.5275,73.4,0.00042783553294263935,0
yaw285_pitch-055,285.0,-55.0,0.011339269089238185,4792,,,,,,,,,28.2845,89.5125,61.228,0.000509072759098065,0
yaw285_pitch-050,285.0,-50.0,0.011667508513597824,4826,,,,,,,,,43.884,82.2655,38.3815,0.000758552469401659,0
yaw285_pitch-045,285.0,-45.0,0.012503140460904533,2761,,,,,,,,,49.422000000000004,76.9465,27.524499999999996,0.0009065305510586388,0
yaw285_pitch-040,285.0,-40.0,0.013281392977504414,2941,25.898,11.502,14.396,disagreement-hard,4.917255,0.000487,1e-06,2.5,54.583,63.769000000000005,9.186000000000007,0.001015814478823665,0
yaw285_pitch-035,285.0,-35.0,0.014318162067633589,3129,16.841,12.598,4.243,disagreement-hard,4.917276,4.8e-05,3e-06,2.4495,55.7085,55.745,0.036499999999996646,0.0009925680810036856,0
yaw285_pitch-030,285.0,-30.0,0.015390592913823442,3339,,,,,,,,,53.699,53.6535,-0.04549999999999699,0.0009413232457886056,0
yaw285_pitch-025,285.0,-25.0,0.01642395051820872,3491,,,,,,,,,53.456999999999994,48.4925,-4.964499999999994,0.0008076559619354419,0
yaw285_pitch-020,285.0,-20.0,0.017030138055419003,3619,,,,,,,,,46.4875,34.8005,-11.686999999999998,0.0006561759754998044,0
yaw285_pitch-015,285.0,-15.0,0.017371818147107754,3717,,,,,,,,,32.3635,14.529,-17.834500000000002,0.0005171212750705069,0
yaw285_pitch-010,285.0,-10.0,0.017185584260595577,3830,,,,,,,,,24.098,8.011,-16.087,0.0006611303887591423,0
yaw285_pitch-005,285.0,-5.0,0.016606341595743618,3953,,,,,,,,,35.108,8.0615,-27.046499999999995,0.0008535286540599894,0
yaw285_pitch+000,285.0,0.0,0.01615056123534034,4197,,,,,,,,,44.272,32.953,-11.318999999999996,0.0008148827643825358,0
yaw285_pitch+005,285.0,5.0,0.014931948469400214,4312,6.642,50.019,-43.376,disagreement-hard,4.917319,3e-05,1e-05,85.5804,44.649,48.0465,3.397500000000001,0.0008081140137686238,0
yaw285_pitch+010,285.0,10.0,0.01451968165853551,4395,,,,,,,,,42.409,56.3615,13.9525,0.0005372526455021086,0
yaw285_pitch+015,285.0,15.0,0.013986927818217254,4486,,,,,,,,,28.639499999999998,63.109,34.469500000000004,0.0005191053008501111,0
yaw285_pitch+020,285.0,20.0,0.014025033331974135,4601,,,,,,,,,26.2095,65.07000000000001,38.86050000000001,0.0004455321570345436,0
yaw285_pitch+025,285.0,25.0,0.014231166737406487,4660,,,,,,,,,19.6185,66.8165,47.19800000000001,0.0004869883680626297,0
yaw285_pitch+030,285.0,30.0,0.014597935667483297,4706,12.842,15.701,-2.858,disagreement-hard,4.917318,0.000581,1e-06,2.4495,16.6545,71.816,55.161500000000004,0.0005974989094562934,0
yaw285_pitch+035,285.0,35.0,0.014895944587262067,4770,,,,,,,,,27.1435,72.731,45.58749999999999,0.0007360709677405909,0
yaw285_pitch+040,285.0,40.0,0.015376037892984862,4769,,,,,,,,,26.045,70.618,44.57299999999999,0.0008316322796323057,0
yaw285_pitch+045,285.0,45.0,0.016075601411767032,3241,,,,,,,,,35.32,73.0585,37.738499999999995,0.0006009580484752676,0
yaw285_pitch+050,285.0,50.0,0.016484047407473723,3442,,,,,,,,,34.8225,107.44049999999999,72.618,0.000633558692551741,0
yaw285_pitch+055,285.0,55.0,0.016378441640511193,3556,,,,,,,,,44.291999999999994,135.067,90.775,0.0007653893397613527,0
yaw285_pitch+060,285.0,60.0,0.01652063779145896,3628,,,,,,,,,48.227000000000004,167.05399999999997,118.82699999999997,0.0008879918997055369,0
yaw285_pitch+065,285.0,65.0,0.017125905253896623,3797,,,,,,,,,49.257000000000005,147.268,98.011,0.0008722487544220343,0
yaw285_pitch+070,285.0,70.0,0.0169503823573669,3887,,,,,,,,,56.037,99.17099999999999,43.13399999999999,0.0007095803288440471,0
yaw285_pitch+075,285.0,75.0,0.017255123829598706,4031,,,,,,,,,51.730500000000006,99.1965,47.465999999999994,0.000767834166601547,0
yaw285_pitch+080,285.0,80.0,0.018175511403203948,4151,,,,,,,,,68.271,150.4755,82.20450000000001,0.0007649926873402879,0
yaw285_pitch+085,285.0,85.0,0.01831760125069193,4273,,,,,,,,,78.298,149.0195,70.72149999999999,0.0006951690315049747,0
yaw285_pitch+090,285.0,90.0,0.01767703004269608,4345,,,,,,,,,62.9565,131.63299999999998,68.67649999999998,0.0007811241762686882,0
yaw290_pitch-090,290.0,-90.0,0.011174295894682967,3671,,,,,,,,,59.289500000000004,117.571,58.281499999999994,0.0005599672816473944,0
yaw290_pitch-085,290.0,-85.0,0.011089559818446004,3795,,,,,,,,,46.513000000000005,112.86699999999999,66.35399999999998,0.000711512730242319,0
yaw290_pitch-080,290.0,-80.0,0.011329023635096858,3989,,,,,,,,,37.092,121.5065,84.4145,0.0007030631325379878,0
yaw290_pitch-075,290.0,-75.0,0.011300326588470355,4150,,,,,,,,,23.212,118.4315,95.2195,0.0008362667133682972,0
yaw290_pitch-070,290.0,-70.0,0.010683208123084958,4253,,,,,,,,,14.3835,99.2765,84.893,0.0008810749962812926,0
yaw290_pitch-065,290.0,-65.0,0.01071870736925884,4351,,,,,,,,,13.445,95.441,81.99600000000001,0.0007033734897654055,0
yaw290_pitch-060,290.0,-60.0,0.011227172701834542,4522,26.669,12.897,13.772,,4.917308,0.000194,2e-06,2.2913,10.663,92.964,82.301,0.0005612136897133711,0
yaw290_pitch-055,290.0,-55.0,0.011364141655070131,4569,,,,,,,,,9.0055,92.73599999999999,83.73049999999999,0.0005582350545514127,0
yaw290_pitch-050,290.0,-50.0,0.011674562420187912,4594,,,,,,,,,6.016,93.2585,87.24249999999999,0.0006505944329216785,0
yaw290_pitch-045,290.0,-45.0,0.012166624029227857,4644,,,,,,,,,19.1185,93.0825,73.964,0.0008299407411019658,0
yaw290_pitch-040,290.0,-40.0,0.013064028061700317,2768,,,,,,,,,36.191500000000005,87.93299999999999,51.74149999999999,0.0007924481523222636,0
yaw290_pitch-035,290.0,-35.0,0.014241667564227067,2974,,,,,,,,,45.749,78.52799999999999,32.77899999999999,0.0008075459928391128,0
yaw290_pitch-030,290.0,-30.0,0.015245641426073209,3094,,,,,,,,,48.237,65.757,17.520000000000003,0.000954163665133588,0
yaw290_pitch-025,290.0,-25.0,0.016393401103248495,3288,,,,,,,,,42.928,57.334999999999994,14.406999999999996,0.0009763039571263239,0
yaw290_pitch-020,290.0,-20.0,0.017591670808246584,3438,,,,,,,,,48.957499999999996,40.6915,-8.265999999999998,0.0008801501867281361,0
yaw290_pitch-015,290.0,-15.0,0.017719291166415352,3495,,,,,,,,,58.4135,24.1985,-34.215,0.00080956667498416,0
yaw290_pitch-010,290.0,-10.0,0.017897450877499277,3642,,,,,,,,,53.5045,20.0805,-33.424,0.0008751867621122934,0
yaw290_pitch-005,290.0,-5.0,0.017595756771114635,3754,,,,,,,,,54.616,30.317999999999998,-24.298000000000002,0.0008334342454635428,0
yaw290_pitch+000,290.0,0.0,0.016713094706944515,3970,,,,,,,,,45.294000000000004,37.233999999999995,-8.06000000000001,0.0009202856994562809,0
yaw290_pitch+005,290.0,5.0,0.015399304910010403,4016,9.466,47.057,-37.59,disagreement-hard,4.917319,0.000216,1.2e-05,84.3267,34.1365,44.5305,10.394000000000005,0.001027876714077263,0
yaw290_pitch+010,290.0,10.0,0.014338914457989738,4125,,,,,,,,,24.8745,54.0115,29.136999999999997,0.0008750302088848805,0
yaw290_pitch+015,290.0,15.0,0.014180569956185468,4240,,,,,,,,,13.224499999999999,55.8885,42.664,0.0005564181207042863,0
yaw290_pitch+020,290.0,20.0,0.013752323413745299,4299,,,,,,,,,9.706,57.908,48.202,0.0005879807786992979,0
yaw290_pitch+025,290.0,25.0,0.013884248451095926,4366,,,,,,,,,7.444,56.655,49.211,0.00047446105517247317,0
yaw290_pitch+030,290.0,30.0,0.014210453447173477,4418,,,,,,,,,7.058000000000001,55.4165,48.3585,0.0004885453471848225,0
yaw290_pitch+035,290.0,35.0,0.01507147970258027,4457,,,,,,,,,7.6370000000000005,50.2025,42.5655,0.0005003981829508272,0
yaw290_pitch+040,290.0,40.0,0.015977632387605134,4443,,,,,,,,,11.4595,50.4785,39.019,0.0006000876125308516,0
yaw290_pitch+045,290.0,45.0,0.016276565047793068,4426,,,,,,,,,16.465,57.36,40.894999999999996,0.0003677957665137836,0
yaw290_pitch+050,290.0,50.0,0.015961429052200465,3049,,,,,,,,,19.337500000000002,79.686,60.3485,0.0004105013486640531,0
yaw290_pitch+055,290.0,55.0,0.015669476985871733,3192,,,,,,,,,36.46,119.93,83.47,0.0005156348594517919,0
yaw290_pitch+060,290.0,60.0,0.015775289250359592,3310,,,,,,,,,50.186499999999995,139.74099999999999,89.55449999999999,0.0005207032129137153,0
yaw290_pitch+065,290.0,65.0,0.0159810964141395,3444,,,,,,,,,58.782,138.3585,79.5765,0.0005834326401569535,0
yaw290_pitch+070,290.0,70.0,0.016327424532966428,3571,,,,,,,,,71.4725,150.7865,79.314,0.0005444459990157358,0
yaw290_pitch+075,290.0,75.0,0.0166373369964834,3638,,,,,,,,,76.943,156.1895,79.24650000000001,0.0005716700706908523,0
yaw290_pitch+080,290.0,80.0,0.017043868308035115,3771,,,,,,,,,75.743,149.6405,73.89750000000001,0.0007780941305541959,0
yaw290_pitch+085,290.0,85.0,0.01803999037640336,3918,,,,,,,,,81.952,149.085,67.13300000000001,0.0007607718595943787,0
yaw290_pitch+090,290.0,90.0,0.01688982481977616,4067,,,,,,,,,66.2585,157.3875,91.12899999999999,0.00080809715184052,0
yaw295_pitch-090,295.0,-90.0,0.012424430691146404,3543,,,,,,,,,93.28649999999999,50.537000000000006,-42.74949999999998,0.001586186914177834,0
yaw295_pitch-085,295.0,-85.0,0.01235747417402816,3732,19.663,7.903,11.76,disagreement-hard;ocs-hard;robust-easy,4.917318,6.4e-05,1.6e-05,83.9658,69.782,84.6485,14.866500000000002,0.0014998837783181812,0
yaw295_pitch-080,295.0,-80.0,0.013055931892452799,3927,,,,,,,,,59.3445,84.092,24.747500000000002,0.001339573731651885,0
yaw295_pitch-075,295.0,-75.0,0.01350909865399999,4046,,,,,,,,,50.2425,98.31700000000001,48.07450000000001,0.0013692826466994712,0
yaw295_pitch-070,295.0,-70.0,0.012349578392911731,4130,,,,,,,,,43.057500000000005,98.975,55.91749999999999,0.0012750142353639034,0
yaw295_pitch-065,295.0,-65.0,0.012089948687751817,4284,,,,,,,,,36.2515,87.325,51.0735,0.00115239823475239,0
yaw295_pitch-060,295.0,-60.0,0.012382941794859131,4359,,,,,,,,,31.591,89.1555,57.5645,0.0010132208882337145,0
yaw295_pitch-055,295.0,-55.0,0.01225016388607253,4438,,,,,,,,,25.631500000000003,92.56450000000001,66.933,0.0009876258865328287,0
