degrade_level,geom,select,record_id,yaw_true,pitch_true,neural_ocs_yaw_err,image_yaw_err,joint_yaw_err,pdb_yaw_err,pdb_margin,pdb_nearest_distance,pdb_cand_yaw_spread,hardcase_labels
degraded-mild,G3,best,G3_yaw330_pitch-070,330.0,-70.0,171.265,,,0.0,1e-05,2e-06,0.0,ocs-hard;disagreement-hard
degraded-mild,G3,best,G3_yaw280_pitch+010,280.0,10.0,69.818,,,5.0,0.0,0.0,65.576,disagreement-hard
degraded-mild,G3,best,G3_yaw025_pitch-030,25.0,-30.0,7.497,,,5.0,1e-06,1e-06,1.5,robust-easy
degraded-mild,G3,best,G3_yaw210_pitch+040,210.0,40.0,30.581,,,0.0,0.0,1e-06,0.0,disagreement-hard
degraded-mild,G3,best,G3_yaw070_pitch-090,70.0,-90.0,168.298,,,175.0,2e-06,7e-06,68.308,ocs-hard
degraded-mild,G3,best,G3_yaw245_pitch-085,245.0,-85.0,68.011,,,85.0,9e-06,8e-06,61.351,ocs-hard
degraded-mild,G3,best,G3_yaw345_pitch+065,345.0,65.0,7.602,,,0.0,1e-06,4e-06,2.0,robust-easy
degraded-mild,G3,best,G3_yaw315_pitch-035,315.0,-35.0,141.763,,,0.0,0.0,1e-06,73.729,disagreement-hard
degraded-mild,G3,best,G3_yaw090_pitch-040,90.0,-40.0,9.908,,,0.0,1e-06,1e-06,1.5,robust-easy
degraded-mild,G3,best,G3_yaw065_pitch+020,65.0,20.0,6.052,,,15.0,1e-06,2e-06,6.0,robust-easy
degraded-mild,G3,best,G3_yaw315_pitch+040,315.0,40.0,126.047,,,0.0,1e-06,1e-06,76.72,disagreement-hard
degraded-mild,G3,best,G3_yaw285_pitch+030,285.0,30.0,6.214,,,5.0,0.0,0.0,77.751,ambiguous-flux
degraded-mild,G3,best,G3_yaw265_pitch-075,265.0,-75.0,45.955,,,0.0,1e-06,0.0,40.05,disagreement-hard
degraded-mild,G3,best,G3_yaw195_pitch-025,195.0,-25.0,16.567,,,0.0,0.0,0.0,77.59,ambiguous-flux
degraded-mild,G3,best,G3_yaw110_pitch+050,110.0,50.0,179.945,,,5.0,0.0,0.0,79.618,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw015_pitch+050,15.0,50.0,6.256,,,0.0,1e-06,0.0,37.881,robust-easy
degraded-mild,G3,best,G3_yaw230_pitch+015,230.0,15.0,3.902,,,160.0,3e-06,1e-06,50.993,disagreement-hard
degraded-mild,G3,best,G3_yaw300_pitch+035,300.0,35.0,0.369,,,180.0,0.0,0.0,52.067,disagreement-hard
degraded-mild,G3,best,G3_yaw105_pitch-015,105.0,-15.0,71.11,,,15.0,0.0,0.0,67.868,disagreement-hard
degraded-mild,G3,best,G3_yaw070_pitch-045,70.0,-45.0,35.918,,,0.0,1e-06,0.0,78.0,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw260_pitch-005,260.0,-5.0,30.504,,,0.0,0.0,1e-06,15.0,disagreement-hard
degraded-mild,G3,best,G3_yaw300_pitch+060,300.0,60.0,47.326,,,175.0,0.0,0.0,81.203,ambiguous-flux
degraded-mild,G3,best,G3_yaw015_pitch-055,15.0,-55.0,3.048,,,0.0,1e-06,0.0,2.0,robust-easy
degraded-mild,G3,best,G3_yaw040_pitch+045,40.0,45.0,1.204,,,0.0,1e-06,0.0,1.5,robust-easy
degraded-mild,G3,best,G3_yaw295_pitch+090,295.0,90.0,117.433,,,0.0,0.0,1e-06,66.641,disagreement-hard
degraded-mild,G3,best,G3_yaw115_pitch-075,115.0,-75.0,135.183,,,170.0,2.4e-05,0.0,86.105,ambiguous-flux
degraded-mild,G3,best,G3_yaw055_pitch-010,55.0,-10.0,8.275,,,0.0,3e-06,3e-06,2.5,robust-easy
degraded-mild,G3,best,G3_yaw010_pitch-040,10.0,-40.0,163.874,,,0.0,0.0,0.0,68.0,disagreement-hard
degraded-mild,G3,best,G3_yaw190_pitch-020,190.0,-20.0,17.766,,,175.0,0.0,0.0,82.977,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw065_pitch-080,65.0,-80.0,12.949,,,170.0,0.0,2.4e-05,85.529,disagreement-hard
degraded-mild,G3,best,G3_yaw150_pitch+035,150.0,35.0,11.348,,,0.0,7e-06,2e-06,0.0,robust-easy
degraded-mild,G3,best,G3_yaw030_pitch-065,30.0,-65.0,41.902,,,0.0,0.0,1e-06,26.0,disagreement-hard
degraded-mild,G3,best,G3_yaw325_pitch-090,325.0,-90.0,51.726,,,0.0,3e-06,9e-06,42.356,disagreement-hard
degraded-mild,G3,best,G3_yaw190_pitch-050,190.0,-50.0,5.443,,,100.0,0.0,0.0,53.247,disagreement-hard
degraded-mild,G3,best,G3_yaw295_pitch+080,295.0,80.0,54.409,,,0.0,9e-06,2e-06,83.799,disagreement-hard
degraded-mild,G3,best,G3_yaw220_pitch-070,220.0,-70.0,10.173,,,40.0,1e-06,0.0,16.0,disagreement-hard
degraded-mild,G3,best,G3_yaw185_pitch-060,185.0,-60.0,1.439,,,100.0,0.0,0.0,44.354,disagreement-hard
degraded-mild,G3,best,G3_yaw310_pitch+060,310.0,60.0,92.026,,,5.0,0.0,0.0,1.5,disagreement-hard
degraded-mild,G3,best,G3_yaw245_pitch+080,245.0,80.0,5.81,,,15.0,4e-06,8e-06,64.039,robust-easy
degraded-mild,G3,best,G3_yaw060_pitch-090,60.0,-90.0,42.02,,,5.0,9e-06,2e-06,39.953,disagreement-hard
degraded-mild,G5,best,G5_yaw300_pitch+055,300.0,55.0,109.912,3.307,0.412,170.0,1e-06,2e-06,79.128,ambiguous-flux
degraded-mild,G5,best,G5_yaw170_pitch-040,170.0,-40.0,11.984,1.377,1.55,0.0,5e-06,3e-06,2.291,robust-easy
degraded-mild,G5,best,G5_yaw315_pitch-020,315.0,-20.0,39.703,3.074,2.332,0.0,3.1e-05,3.9e-05,41.243,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw345_pitch-080,345.0,-80.0,14.906,0.341,2.246,0.0,2.5e-05,1.4e-05,82.536,robust-easy
degraded-mild,G5,best,G5_yaw015_pitch+020,15.0,20.0,2.425,3.861,0.45,0.0,5.3e-05,3e-05,79.687,robust-easy
degraded-mild,G5,best,G5_yaw175_pitch-015,175.0,-15.0,10.185,1.584,1.256,175.0,0.0,3e-05,69.464,disagreement-hard
degraded-mild,G5,best,G5_yaw320_pitch-065,320.0,-65.0,8.05,3.81,2.217,0.0,5e-06,3.5e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw120_pitch+085,120.0,85.0,119.893,4.353,1.113,0.0,0.0,9e-06,70.0,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw175_pitch+080,175.0,80.0,11.625,0.124,0.746,0.0,1.8e-05,5e-06,52.595,robust-easy
degraded-mild,G5,best,G5_yaw200_pitch+005,200.0,5.0,18.76,2.703,2.753,85.0,2e-06,2e-06,25.909,disagreement-hard
degraded-mild,G5,best,G5_yaw135_pitch-080,135.0,-80.0,36.301,6.382,2.591,0.0,2.1e-05,4.6e-05,0.0,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw250_pitch+080,250.0,80.0,53.221,2.398,1.135,0.0,1.3e-05,7e-06,86.568,disagreement-hard
degraded-mild,G5,best,G5_yaw320_pitch+005,320.0,5.0,3.548,0.552,3.925,0.0,6e-06,5.2e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw115_pitch-085,115.0,-85.0,179.304,7.457,1.658,0.0,7e-06,1.2e-05,82.324,disagreement-hard
degraded-mild,G5,best,G5_yaw325_pitch+010,325.0,10.0,2.072,3.093,1.973,0.0,2.7e-05,4e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw185_pitch+060,185.0,60.0,1.532,1.299,3.566,0.0,4e-06,1e-06,75.235,robust-easy
degraded-mild,G5,best,G5_yaw055_pitch+005,55.0,5.0,30.979,4.695,0.16,0.0,1.2e-05,2.2e-05,81.0,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw310_pitch-020,310.0,-20.0,2.485,0.525,0.603,0.0,5e-06,1.2e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw270_pitch+045,270.0,45.0,164.599,0.363,2.471,180.0,1e-06,2e-06,87.58,ambiguous-flux
degraded-mild,G5,best,G5_yaw095_pitch-020,95.0,-20.0,143.848,1.467,0.286,5.0,2e-06,5e-06,52.048,disagreement-hard
degraded-mild,G5,best,G5_yaw010_pitch-010,10.0,-10.0,31.237,1.072,2.934,0.0,0.0,0.0,52.5,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw250_pitch+085,250.0,85.0,14.204,0.101,0.716,0.0,1e-05,1e-05,75.73,robust-easy
degraded-mild,G5,best,G5_yaw065_pitch-015,65.0,-15.0,124.511,2.091,0.989,0.0,0.0,1e-05,79.442,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw075_pitch-070,75.0,-70.0,3.017,8.079,1.112,175.0,2e-06,5e-06,80.195,disagreement-hard;ambiguous-flux
degraded-mild,G5,best,G5_yaw180_pitch+015,180.0,15.0,46.241,5.652,3.02,0.0,1e-06,2e-06,36.882,disagreement-hard
degraded-mild,G5,best,G5_yaw295_pitch-085,295.0,-85.0,36.644,3.426,0.547,5.0,9e-06,1.1e-05,78.742,disagreement-hard
degraded-mild,G5,best,G5_yaw205_pitch+075,205.0,75.0,4.351,5.011,2.166,0.0,9e-06,1.8e-05,68.339,robust-easy
degraded-mild,G5,best,G5_yaw165_pitch-005,165.0,-5.0,2.607,4.969,2.408,0.0,7e-06,1.8e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw170_pitch+060,170.0,60.0,3.816,1.396,2.164,5.0,2.4e-05,8.2e-05,83.03,robust-easy
degraded-mild,G5,best,G5_yaw195_pitch+045,195.0,45.0,9.273,0.585,4.174,0.0,5e-06,1e-06,75.366,robust-easy
degraded-mild,G5,best,G5_yaw320_pitch+020,320.0,20.0,4.247,1.015,1.447,0.0,2.9e-05,1.1e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw230_pitch-035,230.0,-35.0,7.762,1.924,0.152,0.0,7e-06,3e-06,4.5,robust-easy
degraded-mild,G5,best,G5_yaw020_pitch-060,20.0,-60.0,3.89,2.578,2.506,0.0,9.3e-05,4.2e-05,3.0,robust-easy
degraded-mild,G5,best,G5_yaw160_pitch-055,160.0,-55.0,9.56,0.466,1.03,0.0,7e-06,3e-06,80.969,ambiguous-flux;robust-easy
degraded-mild,G5,best,G5_yaw145_pitch+090,145.0,90.0,11.997,19.898,0.141,0.0,6.3e-05,4.2e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw060_pitch+065,60.0,65.0,1.239,8.898,0.48,0.0,7e-06,3e-06,2.45,robust-easy
degraded-mild,G5,best,G5_yaw150_pitch-075,150.0,-75.0,2.003,15.0,17.818,0.0,0.000859,0.000337,85.358,robust-easy
degraded-mild,G5,best,G5_yaw175_pitch+015,175.0,15.0,45.526,0.788,0.967,0.0,1e-06,3e-06,40.314,disagreement-hard
degraded-mild,G5,best,G5_yaw330_pitch-055,330.0,-55.0,14.114,3.646,1.053,0.0,1e-05,6.8e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw325_pitch-050,325.0,-50.0,2.209,1.608,1.472,0.0,1e-05,4e-06,0.0,robust-easy
degraded-mild,G5,best,G5_yaw095_pitch+050,95.0,50.0,1.185,1.49,0.905,0.0,5e-06,3e-06,81.457,ambiguous-flux;robust-easy
degraded-mild,G5,best,G5_yaw325_pitch+055,325.0,55.0,11.573,1.413,2.61,0.0,1.8e-05,3e-06,0.0,robust-easy
degraded-mild,G5,best,G5_yaw285_pitch+005,285.0,5.0,81.415,0.189,0.316,180.0,0.0,1.4e-05,82.043,ocs-hard
degraded-mild,G5,best,G5_yaw040_pitch-005,40.0,-5.0,38.718,0.153,0.411,0.0,2.1e-05,4.1e-05,55.045,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw165_pitch-020,165.0,-20.0,168.03,4.416,0.817,180.0,1e-06,7.6e-05,80.407,ocs-hard
degraded-mild,G5,best,G5_yaw000_pitch+040,0.0,40.0,9.727,1.587,2.87,0.0,4e-06,1e-06,2.291,robust-easy
degraded-mild,G5,best,G5_yaw040_pitch-090,40.0,-90.0,3.411,8.845,2.314,5.0,2.7e-05,5.7e-05,76.565,robust-easy
degraded-mild,G5,best,G5_yaw035_pitch+005,35.0,5.0,9.946,0.682,1.43,0.0,5e-06,2e-05,80.778,robust-easy
degraded-mild,G5,best,G5_yaw095_pitch+040,95.0,40.0,1.177,0.724,0.688,0.0,4e-06,3e-06,75.612,robust-easy
degraded-mild,G5,best,G5_yaw320_pitch-055,320.0,-55.0,5.055,0.254,1.986,0.0,1.9e-05,8e-06,0.0,robust-easy
degraded-mild,G5,best,G5_yaw200_pitch-030,200.0,-30.0,8.673,1.683,0.482,10.0,1.7e-05,2.7e-05,81.462,robust-easy
degraded-mild,G5,best,G5_yaw065_pitch+075,65.0,75.0,175.528,5.131,0.748,175.0,3e-06,4e-06,79.563,ambiguous-flux
degraded-mild,G5,best,G5_yaw320_pitch+075,320.0,75.0,10.453,5.0,4.922,0.0,0.000522,5e-05,40.633,robust-easy
degraded-mild,G5,best,G5_yaw335_pitch-085,335.0,-85.0,1.925,1.315,1.688,5.0,9e-06,5.2e-05,24.602,robust-easy
degraded-mild,G5,best,G5_yaw000_pitch+030,0.0,30.0,6.914,0.421,0.934,5.0,1.1e-05,2.3e-05,80.326,robust-easy
degraded-mild,G5,best,G5_yaw025_pitch-065,25.0,-65.0,0.104,3.206,2.086,0.0,6e-06,2.5e-05,78.742,robust-easy
degraded-mild,G5,best,G5_yaw335_pitch-020,335.0,-20.0,48.373,19.993,4.16,0.0,1.9e-05,2e-06,43.672,disagreement-hard
degraded-mild,G5,best,G5_yaw265_pitch-090,265.0,-90.0,21.844,10.918,14.038,90.0,0.0,3e-06,37.749,disagreement-hard
degraded-mild,G5,best,G5_yaw110_pitch+020,110.0,20.0,68.752,0.461,0.648,0.0,1e-06,1.7e-05,86.377,disagreement-hard
degraded-mild,G5,best,G5_yaw230_pitch-065,230.0,-65.0,3.622,4.096,0.12,0.0,4e-06,2e-06,6.874,robust-easy
degraded-mild,G5,best,G5_yaw115_pitch+065,115.0,65.0,4.677,1.087,1.911,0.0,2e-06,1e-06,85.336,ambiguous-flux
degraded-mild,G5,best,G5_yaw010_pitch-080,10.0,-80.0,1.509,4.067,0.936,0.0,2.6e-05,5e-06,69.383,robust-easy
degraded-mild,G5,best,G5_yaw120_pitch-030,120.0,-30.0,42.947,2.925,2.994,0.0,0.0,3e-06,0.0,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw125_pitch+035,125.0,35.0,83.084,6.83,5.66,0.0,1e-06,8e-06,0.0,disagreement-hard
degraded-mild,G5,best,G5_yaw065_pitch-075,65.0,-75.0,143.05,5.393,0.449,0.0,4e-06,2.5e-05,76.72,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw270_pitch+070,270.0,70.0,36.625,4.117,2.362,0.0,3e-06,1e-06,59.264,disagreement-hard
degraded-mild,G5,best,G5_yaw325_pitch+090,325.0,90.0,68.929,5.839,1.276,0.0,0.000211,1.3e-05,44.944,disagreement-hard
degraded-mild,G5,best,G5_yaw150_pitch+055,150.0,55.0,3.025,1.223,2.727,0.0,2.1e-05,3.9e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw175_pitch-035,175.0,-35.0,3.748,3.323,0.491,5.0,4e-06,3.1e-05,68.293,robust-easy
degraded-mild,G5,best,G5_yaw105_pitch+075,105.0,75.0,25.839,0.973,2.093,0.0,1e-06,2e-06,85.0,ambiguous-flux
degraded-mild,G5,best,G5_yaw305_pitch+010,305.0,10.0,30.807,6.86,0.763,0.0,1e-05,1.2e-05,0.0,disagreement-hard
degraded-mild,G5,best,G5_yaw165_pitch+060,165.0,60.0,14.984,1.012,2.954,180.0,8e-06,0.000142,80.45,disagreement-hard
degraded-mild,G5,best,G5_yaw040_pitch-065,40.0,-65.0,6.249,2.35,0.805,0.0,1e-05,9e-06,52.917,robust-easy
degraded-mild,G5,best,G5_yaw330_pitch-090,330.0,-90.0,4.892,7.498,2.388,0.0,4.2e-05,6e-06,76.172,robust-easy
degraded-mild,G5,best,G5_yaw275_pitch-015,275.0,-15.0,64.397,1.149,7.41,100.0,1e-06,2.3e-05,37.55,ocs-hard
degraded-mild,G5,best,G5_yaw045_pitch-050,45.0,-50.0,1.075,1.298,0.308,0.0,5e-06,3e-06,0.0,robust-easy
degraded-mild,G5,best,G5_yaw300_pitch+070,300.0,70.0,66.659,2.144,2.684,0.0,2.5e-05,5e-06,61.368,disagreement-hard
degraded-mild,G5,best,G5_yaw085_pitch+000,85.0,0.0,162.018,3.118,1.693,0.0,2e-06,2e-06,87.563,disagreement-hard;ambiguous-flux
degraded-mild,G5,best,G5_yaw090_pitch+015,90.0,15.0,8.277,1.974,0.427,0.0,9e-06,1e-06,87.534,ambiguous-flux;robust-easy
degraded-mild,G5,best,G5_yaw000_pitch-035,0.0,-35.0,4.986,2.204,3.171,0.0,4e-06,1e-06,0.0,robust-easy
degraded-mild,G5,best,G5_yaw090_pitch+085,90.0,85.0,1.768,8.98,1.635,175.0,2e-06,1e-05,84.334,disagreement-hard
degraded-mild,G5,best,G5_yaw140_pitch-015,140.0,-15.0,13.705,7.022,1.858,0.0,2e-05,8.2e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw245_pitch+065,245.0,65.0,3.486,1.895,0.485,175.0,1e-06,2e-06,80.195,disagreement-hard;ambiguous-flux
degraded-mild,G5,best,G5_yaw180_pitch-090,180.0,-90.0,28.652,2.087,1.541,100.0,1e-06,4e-06,37.911,disagreement-hard
degraded-mild,G5,best,G5_yaw355_pitch-045,355.0,-45.0,5.677,0.611,4.19,0.0,4e-06,3e-06,65.529,robust-easy
degraded-mild,G5,best,G5_yaw120_pitch+070,120.0,70.0,0.12,2.072,0.059,0.0,1.3e-05,5e-06,71.009,robust-easy
degraded-mild,G5,best,G5_yaw210_pitch+080,210.0,80.0,11.563,0.726,0.897,5.0,1.2e-05,3.7e-05,53.094,robust-easy
degraded-mild,G5,best,G5_yaw070_pitch-085,70.0,-85.0,36.491,2.289,1.69,0.0,1.3e-05,6e-06,78.837,disagreement-hard
degraded-mild,G5,best,G5_yaw150_pitch+010,150.0,10.0,4.542,15.0,0.489,0.0,0.001315,0.000149,85.358,robust-easy
degraded-mild,G5,best,G5_yaw330_pitch+055,330.0,55.0,9.751,0.894,2.077,0.0,1.2e-05,6e-06,2.45,robust-easy
degraded-mild,G5,best,G5_yaw150_pitch+085,150.0,85.0,4.863,20.536,1.944,0.0,2.8e-05,5.9e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw065_pitch+070,65.0,70.0,177.044,7.017,1.411,0.0,0.0,1e-06,80.195,ocs-hard;disagreement-hard;ambiguous-flux
degraded-mild,G5,best,G5_yaw180_pitch+090,180.0,90.0,40.349,2.6,0.093,0.0,3e-06,6e-06,26.594,disagreement-hard
degraded-mild,G5,best,G5_yaw065_pitch-090,65.0,-90.0,93.455,1.985,0.07,0.0,9e-06,2.4e-05,87.011,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw280_pitch+065,280.0,65.0,62.71,0.447,3.488,0.0,0.0,1.1e-05,40.5,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw280_pitch+080,280.0,80.0,60.734,2.333,4.016,0.0,2e-06,3.4e-05,83.44,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw040_pitch+090,40.0,90.0,21.049,0.415,3.736,175.0,1e-06,2.2e-05,65.668,disagreement-hard
degraded-mild,G5,best,G5_yaw035_pitch+025,35.0,25.0,6.311,2.254,1.294,5.0,1.4e-05,1.3e-05,80.181,robust-easy
degraded-mild,G5,best,G5_yaw115_pitch+015,115.0,15.0,55.795,0.257,2.888,10.0,2.6e-05,5.3e-05,85.996,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw115_pitch-025,115.0,-25.0,40.638,2.574,0.422,0.0,2e-06,5e-06,70.0,disagreement-hard
degraded-mild,G5,best,G5_yaw330_pitch+040,330.0,40.0,13.908,4.377,0.011,0.0,4e-06,8e-06,2.291,robust-easy
degraded-mild,G5,best,G5_yaw170_pitch+050,170.0,50.0,36.587,2.678,3.539,0.0,1e-06,1.4e-05,41.097,disagreement-hard
degraded-mild,G5,best,G5_yaw170_pitch+000,170.0,0.0,42.526,1.902,0.885,0.0,7e-06,3e-05,38.875,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw045_pitch-005,45.0,-5.0,2.982,0.019,0.188,0.0,3.1e-05,3e-05,65.146,robust-easy
degraded-mild,G5,best,G5_yaw315_pitch-015,315.0,-15.0,3.462,12.438,3.51,0.0,0.000174,1.2e-05,41.243,robust-easy
degraded-mild,G5,best,G5_yaw250_pitch-010,250.0,-10.0,8.014,0.223,0.029,175.0,1e-06,1.1e-05,82.524,disagreement-hard
degraded-mild,G5,best,G5_yaw335_pitch+025,335.0,25.0,12.419,2.954,2.338,0.0,6.1e-05,7e-06,84.935,robust-easy
degraded-mild,G5,best,G5_yaw335_pitch+040,335.0,40.0,7.355,0.953,2.3,0.0,4e-06,8e-06,69.766,robust-easy
degraded-mild,G5,best,G5_yaw160_pitch+090,160.0,90.0,10.283,12.832,4.971,0.0,5e-06,3.9e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw045_pitch-010,45.0,-10.0,31.014,0.51,0.227,0.0,6e-06,7.6e-05,79.082,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw300_pitch-025,300.0,-25.0,120.219,4.437,0.817,175.0,3e-06,2.2e-05,56.544,ocs-hard
degraded-mild,G5,best,G5_yaw115_pitch+035,115.0,35.0,87.941,2.595,1.629,0.0,3e-06,1e-06,79.563,disagreement-hard;ambiguous-flux
degraded-mild,G5,best,G5_yaw040_pitch-075,40.0,-75.0,12.375,0.141,1.265,0.0,3.1e-05,1.4e-05,79.814,robust-easy
degraded-mild,G5,best,G5_yaw325_pitch-085,325.0,-85.0,2.978,3.036,6.621,0.0,8e-06,0.00014,0.0,robust-easy
degraded-mild,G5,best,G5_yaw175_pitch+010,175.0,10.0,31.805,1.437,0.19,0.0,3e-06,5e-06,38.81,disagreement-hard
degraded-mild,G5,best,G5_yaw115_pitch+020,115.0,20.0,25.622,1.704,0.96,0.0,1.4e-05,1e-06,85.763,ambiguous-flux
degraded-mild,G5,best,G5_yaw025_pitch-080,25.0,-80.0,5.165,5.991,3.521,0.0,1.4e-05,2.6e-05,4.717,robust-easy
degraded-mild,G5,best,G5_yaw080_pitch+010,80.0,10.0,161.061,3.288,2.995,175.0,0.0,5e-06,84.334,ocs-hard;ambiguous-flux
degraded-mild,G5,best,G5_yaw195_pitch+050,195.0,50.0,28.19,2.831,5.154,5.0,0.0,4e-06,50.05,ocs-hard
degraded-mild,G5,best,G5_yaw280_pitch+010,280.0,10.0,38.37,7.088,2.856,5.0,8e-06,5e-06,79.24,disagreement-hard;ambiguous-flux
degraded-mild,G5,best,G5_yaw130_pitch-010,130.0,-10.0,86.467,2.84,0.453,0.0,1e-06,3.2e-05,0.0,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw330_pitch-045,330.0,-45.0,12.778,1.396,4.159,0.0,8e-06,3e-06,80.195,ambiguous-flux;robust-easy
degraded-mild,G5,best,G5_yaw000_pitch+025,0.0,25.0,4.966,0.298,0.34,0.0,1e-05,2.2e-05,78.581,robust-easy
degraded-mild,G5,best,G5_yaw215_pitch+090,215.0,90.0,34.993,2.363,2.36,0.0,1.3e-05,1e-06,58.404,disagreement-hard
degraded-mild,G5,best,G5_yaw180_pitch+070,180.0,70.0,13.841,3.965,1.473,0.0,0.0001,5e-06,85.358,ambiguous-flux;robust-easy
degraded-mild,G5,best,G5_yaw245_pitch-085,245.0,-85.0,81.959,1.649,1.455,85.0,1e-06,5.8e-05,59.127,ocs-hard
degraded-mild,G5,best,G5_yaw295_pitch+060,295.0,60.0,33.077,3.121,1.696,10.0,3e-06,7e-06,86.546,disagreement-hard
degraded-mild,G5,best,G5_yaw315_pitch-035,315.0,-35.0,7.025,0.474,4.389,0.0,9e-06,1.7e-05,0.0,robust-easy
degraded-mild,G5,best,G5_yaw310_pitch+070,310.0,70.0,34.596,3.277,0.421,0.0,4e-06,4e-06,85.732,disagreement-hard;ambiguous-flux
degraded-mild,G5,best,G5_yaw065_pitch+020,65.0,20.0,8.649,4.57,2.156,0.0,7e-06,3e-06,6.874,robust-easy
degraded-mild,G5,best,G5_yaw155_pitch-075,155.0,-75.0,10.656,20.0,15.692,0.0,2.3e-05,1.2e-05,70.045,robust-easy
degraded-mild,G5,best,G5_yaw265_pitch-075,265.0,-75.0,8.528,5.73,0.181,0.0,7e-06,1e-06,66.491,robust-easy
degraded-mild,G5,best,G5_yaw195_pitch-025,195.0,-25.0,7.122,0.397,1.514,0.0,0.000122,5e-06,79.701,ambiguous-flux;robust-easy
degraded-mild,G5,best,G5_yaw045_pitch-025,45.0,-25.0,11.123,0.285,1.008,0.0,4e-06,4e-06,2.45,robust-easy
degraded-mild,G5,best,G5_yaw110_pitch+050,110.0,50.0,53.753,1.283,1.208,0.0,2e-06,0.0,85.336,disagreement-hard;ambiguous-flux
degraded-mild,G5,best,G5_yaw245_pitch+050,245.0,50.0,7.492,0.27,0.642,0.0,0.0,3e-06,87.5,ambiguous-flux
degraded-mild,G5,best,G5_yaw230_pitch+015,230.0,15.0,3.267,4.176,0.366,0.0,7e-06,4.1e-05,1.5,robust-easy
degraded-mild,G5,best,G5_yaw300_pitch+035,300.0,35.0,97.259,3.582,1.245,175.0,2e-06,3e-06,79.24,ambiguous-flux
degraded-mild,G5,best,G5_yaw105_pitch-015,105.0,-15.0,146.125,1.074,0.746,0.0,5e-06,4e-06,70.045,disagreement-hard
degraded-mild,G5,best,G5_yaw070_pitch-045,70.0,-45.0,8.347,4.671,1.484,0.0,4e-06,1e-06,54.0,robust-easy
degraded-mild,G5,best,G5_yaw300_pitch+060,300.0,60.0,89.995,3.458,0.25,175.0,0.0,3e-06,86.783,ocs-hard;ambiguous-flux
degraded-mild,G5,best,G5_yaw015_pitch-055,15.0,-55.0,11.535,0.466,2.311,0.0,1.5e-05,1.2e-05,3.5,robust-easy
degraded-mild,G5,best,G5_yaw115_pitch-075,115.0,-75.0,112.34,8.448,0.298,10.0,1.2e-05,5.7e-05,85.996,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw055_pitch-010,55.0,-10.0,9.172,0.752,0.133,0.0,4e-06,4.8e-05,2.5,robust-easy
degraded-mild,G5,best,G5_yaw190_pitch+060,190.0,60.0,1.153,0.085,3.648,160.0,1.7e-05,3.5e-05,76.092,disagreement-hard
degraded-mild,G5,best,G5_yaw210_pitch-030,210.0,-30.0,6.785,1.681,0.536,5.0,8e-06,2.5e-05,42.907,robust-easy
degraded-mild,G5,best,G5_yaw190_pitch-020,190.0,-20.0,170.189,0.438,1.627,0.0,6e-06,7e-06,81.216,disagreement-hard
degraded-mild,G5,best,G5_yaw065_pitch-080,65.0,-80.0,51.359,4.317,1.314,175.0,2.3e-05,2.8e-05,86.017,ocs-hard
degraded-mild,G5,best,G5_yaw270_pitch-010,270.0,-10.0,63.772,6.936,0.169,5.0,0.0,2e-06,41.86,ocs-hard;disagreement-hard
degraded-mild,G5,best,G5_yaw325_pitch-090,325.0,-90.0,4.901,6.556,6.625,0.0,1.7e-05,5.1e-05,27.0,robust-easy
