yaw,pitch,roll,ocs_no_occ,ocs_with_occ,occlusion_ratio,visible_faces_no_occ,visible_faces_with_occ,ocs_no_occ_jinshuzhuti,ocs_no_occ_taiyangnengban,ocs_no_occ_yinshenban,ocs_with_occ_jinshuzhuti,ocs_with_occ_taiyangnengban,ocs_with_occ_yinshenban,visible_faces_no_occ_jinshuzhuti,visible_faces_no_occ_taiyangnengban,visible_faces_no_occ_yinshenban,visible_faces_with_occ_jinshuzhuti,visible_faces_with_occ_taiyangnengban,visible_faces_with_occ_yinshenban
300.0,-65.0,0.0,0.037009123458866325,0.012394988716506296,0.6650828888103046,32324,5433,0.006493498304104733,0.029100622189753757,0.0014150029650078352,0.0023389960109908695,0.009259310501053306,0.00079668220446212,30459,1459,406,4931,398,104
300.0,-60.0,0.0,0.04562314409205029,0.017699511647811212,0.6120497173079462,32287,5650,0.0156445024064233,0.027833827738463587,0.0021448139471633987,0.0075852546928254815,0.00891264954463785,0.0012016074103478802,30453,1433,401,5129,405,116
300.0,-55.0,0.0,0.03816412811641328,0.015246181517341327,0.6005101578415364,32187,5750,0.00905702365380658,0.026190083465700027,0.002917020996906672,0.005233060688759717,0.008403652167379948,0.001609468661201662,30341,1446,400,5216,409,125
300.0,-50.0,0.0,0.03452599174387177,0.012570126256184005,0.6359228042040196,32132,5977,0.006563428175296344,0.02423852560048935,0.0037240379680860782,0.0027217829185377683,0.007810710885307836,0.0020376324523384,30269,1466,397,5421,411,145
300.0,-45.0,0.0,0.038572892530544446,0.012437890910134877,0.6775484000769252,32073,6188,0.011972316486453142,0.02204404686575269,0.004556529178338618,0.0028221256742760035,0.007145087758027524,0.00247067747783135,30186,1493,394,5613,423,152
300.0,-40.0,0.0,0.037490100468807366,0.014977046273267888,0.6005066381262665,31978,6318,0.012415949381589615,0.019670628699280185,0.005403522387937568,0.005445581355583425,0.006613380644630556,0.0029180842730539077,30102,1485,391,5728,431,159
300.0,-35.0,0.0,0.04164970869666253,0.01813400735156761,0.5646066222542219,31958,6411,0.018212496947520397,0.017184500004266162,0.006252711744875969,0.008827169439854987,0.005943952322097776,0.003362885589614847,30079,1488,391,5803,442,166
300.0,-30.0,0.0,0.03370876716733342,0.012964337254785387,0.6154016196905325,31963,6340,0.011962932279840388,0.014655200518904303,0.007090634368588729,0.003987979754250276,0.005172738177384109,0.0038036193231510015,30080,1493,390,5727,445,168
300.0,-25.0,0.0,0.03424808904651014,0.013658817105407624,0.601180168421705,31925,6471,0.014190408676948225,0.012154881303090677,0.007902799066471239,0.005066368756483303,0.004363413067128334,0.004229035281795987,30041,1497,387,5831,468,172
300.0,-20.0,0.0,0.039760343909807705,0.01617343554102627,0.5932269706289749,31849,6608,0.021330042876932718,0.009756560682715142,0.008673740350159845,0.007950093302944354,0.0035857632978429596,0.004637578940238955,29970,1507,372,5945,488,175
300.0,-15.0,0.0,0.03563975718641852,0.011880216520004674,0.6666583204295244,31740,6608,0.018719100390965672,0.007532809509374756,0.009387847286078091,0.003968849501189892,0.0028953188080438697,0.005016048210770913,29865,1507,368,5940,488,180
300.0,-10.0,0.0,0.07490478543987669,0.01440761512081859,0.8076542768768352,31607,6767,0.059320671240778375,0.005555713195360258,0.01002840100373805,0.006795833438104261,0.002261254596458291,0.005350527086256039,29734,1512,361,6091,497,179
300.0,-5.0,0.0,0.1166838834387721,0.020689649455300864,0.8226863141201723,31419,6740,0.10220120562919235,0.0039032038660508964,0.010579473943528862,0.01330520626295912,0.0017463691678415339,0.005638074024500209,29547,1519,353,6067,495,178
300.0,0.0,0.0,0.11240858196892153,0.03837483714206737,0.6586129237652232,31347,6800,0.0987028093870028,0.0026795291912897878,0.01102624339062895,0.031078182786727977,0.0014249886632344171,0.005871665692104975,29484,1522,341,6140,480,180
300.0,5.0,0.0,0.3390334669960628,0.14189318743743443,0.5814773429459628,30835,6600,0.32560677765555757,0.0020710623593860117,0.011355626981119197,0.1344080675154384,0.0014391193781361639,0.006046000543859871,28992,1508,335,6001,419,180
300.0,10.0,0.0,2.7691010159296643,1.2668000006276785,0.5425230089692562,30367,6480,2.7552178721813236,0.002325677474575717,0.01155746627376479,1.2586355365596171,0.0020108877013848177,0.006153576366676446,28624,1413,330,5924,377,179
300.0,15.0,0.0,31.527004596823808,14.823572679879598,0.5298134767496117,21716,4563,31.512446498604646,0.0029317750898270557,0.011626323129333802,14.814767522353664,0.0026151935024443904,0.00618996402348895,20793,634,289,4228,177,158
300.0,20.0,0.0,2.7851315020468514,1.3048944970940322,0.5314783175821185,30827,6726,2.771047168400288,0.0025258099145995467,0.011558523731963482,1.2966451064678781,0.0020956654134294808,0.0061537252127245425,29083,1422,322,5991,562,173
300.0,25.0,0.0,0.34394575811516037,0.15811448504485096,0.5402923824055104,31225,6253,0.33014944600624113,0.002438153474392871,0.011358158634526357,0.15050333490233386,0.0015634876785938535,0.006047662463923252,29461,1433,331,5532,547,174
300.0,30.0,0.0,0.1056649185005663,0.04173150284790083,0.6050581078366404,31325,6165,0.09143439382555882,0.0031991208632175068,0.011031403811789969,0.034260892925907976,0.001597032118316659,0.005873577803676192,29565,1418,342,5452,539,174
300.0,35.0,0.0,0.05937953993989015,0.02241708647362292,0.6224779360649186,31694,6075,0.044229057826757213,0.004561648696144442,0.010588833416988493,0.01480437564299739,0.0019741119551336065,0.005638598875491924,29937,1411,346,5362,543,170
300.0,40.0,0.0,0.03912113611001709,0.013112787845941394,0.6648157709667377,31789,6022,0.022741898026453506,0.006335167574780838,0.01004407050878275,0.005224673641455788,0.002539431766862077,0.00534868243762353,30047,1389,353,5309,545,168
300.0,45.0,0.0,0.03404804359216654,0.01351363558314003,0.6031009668276763,31889,6022,0.01622394815446319,0.008411515063428101,0.009412580374275246,0.005281052076226219,0.003223665223375891,0.00500891828353792,30133,1400,356,5314,542,166
300.0,50.0,0.0,0.03074951761922037,0.01121367795047874,0.6353218255537938,31941,5902,0.011329491121238863,0.010709375946139372,0.008710650551842135,0.002587875580680455,0.0039817284907779455,0.004644073879020339,30177,1398,366,5221,518,163
300.0,55.0,0.0,0.030612880288717753,0.011137559798981584,0.6361805980378042,31941,5804,0.00950420661015753,0.013153608152355292,0.007955065526204933,0.002143231895245523,0.004748930911331242,0.004245396992404819,30164,1398,379,5127,514,163
300.0,60.0,0.0,0.03493587775187217,0.012556096683275328,0.6405959291346999,31832,5670,0.0121037472058146,0.015669977198496863,0.00716215334756071,0.0031521693776287787,0.0055771966334959445,0.0038267306721506055,30058,1387,387,5018,490,162
300.0,65.0,0.0,0.03287447556974678,0.011606797704088095,0.6469358825371065,32056,5472,0.008342432500603916,0.018184948869262245,0.006347094199880614,0.0017987109726370337,0.00639697970002919,0.003411107031421873,30271,1397,388,4861,451,160
300.0,70.0,0.0,0.03962549726342428,0.016395830541600095,0.5862302892351582,32016,5376,0.013474493143945613,0.020626727711981273,0.005524276407497393,0.006216101905370292,0.007201300950941387,0.002978427685288416,30245,1382,389,4772,450,154
300.0,75.0,0.0,0.0413992459742692,0.012401907130983022,0.7004315697273531,32076,5051,0.013765042291073287,0.022927143285011678,0.004707060398184232,0.002054172454999921,0.007800648319694568,0.002547086356288532,30309,1377,390,4468,437,146
300.0,80.0,0.0,0.03632125137498407,0.011141231599150904,0.6932585971742062,32334,5027,0.007391653681810571,0.025022095633009583,0.003907502060163916,0.000543794082510482,0.008472456138279166,0.002124981378361257,30574,1369,391,4456,430,141
300.0,85.0,0.0,0.036427914518400994,0.011092485822639806,0.6954948980942456,32417,4872,0.006441237800160723,0.026850362803810486,0.003136313914429782,0.0003208947982295123,0.009055965348326579,0.0017156256760837148,30653,1370,394,4323,424,125
300.0,90.0,0.0,0.036365981033483284,0.011139886439076228,0.6936728744147067,32337,4786,0.005612355571572447,0.028351078900514335,0.002402546561396504,0.00028092584538993586,0.009530512778015553,0.001328447815670739,30575,1367,395,4265,407,114
305.0,-90.0,0.0,0.035017903866101624,0.009600758599462035,0.7258328586378965,32522,5200,0.0061710916960278,0.028410231251235457,0.0004365809188383683,0.0014851885599013047,0.007796695402970745,0.00031887463658998626,30947,1371,204,4817,313,70
305.0,-85.0,0.0,0.03764574389489417,0.012078734120591609,0.6791474182495879,32268,4939,0.007738414135951837,0.029504461181933082,0.00040286857700924834,0.002999492961301495,0.00881462383866927,0.0002646173206208441,30701,1362,205,4559,317,63
305.0,-80.0,0.0,0.0430651456144922,0.012235793401960312,0.7158771153012717,32039,4824,0.01255847280241993,0.03014076283933819,0.00036590997273407697,0.002525945648458567,0.009475406238423157,0.00023444151507858837,30471,1363,205,4442,333,49
305.0,-75.0,0.0,0.04369762199246186,0.011753713505377206,0.7310216673254026,31744,4851,0.013103929333130093,0.03026789721071635,0.0003257954486154185,0.001992453576293191,0.009569619903665194,0.0001916400254188222,30184,1358,202,4456,361,34
305.0,-70.0,0.0,0.037347916695157975,0.012200966979021458,0.6733159956789967,32151,5361,0.006668820772014449,0.029923200953951287,0.0007558949691922397,0.002271639882689673,0.0094973596295967,0.0004319674667350871,30320,1425,406,4893,396,72
305.0,-65.0,0.0,0.03917708962528419,0.013614123294974927,0.6524978392935902,32153,5302,0.008607079891841585,0.029104082064766463,0.001465927668676143,0.0035384661899695025,0.009247051638409231,0.0008286054665961941,30288,1463,402,4803,400,99
305.0,-60.0,0.0,0.03817047760391847,0.013475898263048446,0.6469549476723067,32115,5520,0.008115446361007748,0.02783824304429793,0.0022167881986127997,0.0033481887392481087,0.00888766869288583,0.0012400408309145075,30264,1450,401,4996,408,116
305.0,-55.0,0.0,0.03517939975967076,0.012132348275917032,0.6551291847274379,31993,5660,0.005981463575023156,0.026195062304215182,0.0030028738804324163,0.002078025903792577,0.00840701375190364,0.0016473086202208138,30141,1453,399,5135,403,122
305.0,-50.0,0.0,0.035072133212328015,0.011185521493734892,0.6810709680526894,31977,5861,0.0070111904621254365,0.02424382582114617,0.0038171169290564105,0.001293536307435242,0.007816471474183954,0.002075513712115695,30128,1454,395,5317,411,133
305.0,-45.0,0.0,0.03395901657778029,0.011354593708274706,0.6656383237050473,31918,6043,0.007259039046900503,0.02204940764325991,0.004650569887619874,0.0016927171590997744,0.007151006399861373,0.0025108701493135573,30062,1463,393,5481,419,143
305.0,-40.0,0.0,0.034993742694799566,0.012768603260751967,0.6351175302363552,31947,6164,0.00982514150633206,0.019675637480891357,0.005492963707576149,0.0033877132254983965,0.006428655349215603,0.002952234686037967,30074,1480,393,5586,431,147
305.0,-35.0,0.0,0.04850231676485978,0.018759537179725456,0.6132238946301869,31854,6189,0.024980510915097297,0.01718899061559755,0.006332815234164934,0.009422296901364093,0.005937333302911766,0.003399906975449598,29972,1492,390,5591,441,157
305.0,-30.0,0.0,0.05195763896481432,0.020445703851463964,0.6064928226374993,31712,6096,0.030141101271412916,0.014658946960617822,0.0071575907327835805,0.011444124883619938,0.005167778404251137,0.003833800563592891,29829,1496,387,5494,442,160
305.0,-25.0,0.0,0.08339434891057113,0.020409256668748616,0.7552681094658499,31586,6252,0.06328297456435693,0.012157741880422436,0.007953632465791748,0.011791553671128732,0.004368068747316198,0.004249634250303687,29700,1502,384,5619,472,161
305.0,-20.0,0.0,0.08077626352109955,0.01649534868623036,0.7957896544456824,31538,6302,0.06231080931512121,0.009758587222759657,0.0087068669832187,0.008261163365297603,0.0035888341487523906,0.004645351172180366,29662,1503,373,5647,491,164
305.0,-15.0,0.0,0.06295019710693567,0.012168981928484961,0.8066887398650541,31568,6311,0.046013966567161876,0.007534125185282534,0.00940210535449125,0.004263575837960477,0.0028942500667962397,0.0050111560237282434,29687,1513,368,5670,475,166
305.0,-10.0,0.0,0.24105694825295507,0.04568098693527235,0.8104971158626938,31476,6466,0.2254756383151736,0.005557100381903306,0.01002420955587819,0.038086217156761845,0.002258311507819532,0.005336458270690975,29595,1518,363,5810,488,168
305.0,-5.0,0.0,0.18072979087997568,0.04388943231499961,0.7571544121126828,31567,6593,0.16626645141015223,0.0039047371865859873,0.010558602283237472,0.03652545417159958,0.0017485375739641693,0.005615440569435857,29679,1536,352,5930,495,168
305.0,0.0,0.0,0.10816299126915811,0.04098355472176893,0.6210944775021667,31250,6560,0.0944958281412152,0.0026757574053303847,0.01099140572261254,0.03372055816572174,0.0014210889267759106,0.005841907629271274,29368,1537,345,5910,479,171
305.0,5.0,0.0,0.29435671382373674,0.12468122165580724,0.5764281370172266,30840,6502,0.28101881456206534,0.0020272045880293946,0.01131069467364201,0.11727584186012203,0.001395394753606006,0.006009985042079194,28997,1512,331,5916,419,167
305.0,10.0,0.0,1.5417564304011981,0.710821377563963,0.5389535185016274,30133,6285,1.5281356094313143,0.002113557411778099,0.01150726355810566,0.7028987992817028,0.0018064477324978329,0.006116130549762388,28395,1409,329,5739,377,169
305.0,15.0,0.0,6.040073150170965,2.8423229295420875,0.5294224326634793,21783,4429,6.025971441119189,0.0025254676760394926,0.01157624137573619,2.83394123732653,0.0022291161095946005,0.006152576105963096,20877,618,288,4094,183,152
305.0,20.0,0.0,1.6037552418122933,0.7588633865283577,0.5268209470225529,30924,6698,1.5899330166177026,0.0023080767237086,0.011514148470882134,0.7508532709749887,0.0018906436921701146,0.006119471861198963,29187,1412,325,5961,570,167
305.0,25.0,0.0,0.3033560216666378,0.1458620677828752,0.5191720046250967,31252,6179,0.2896370860569044,0.0023941560567877587,0.011324779552945594,0.1383259498487274,0.0015166010581475174,0.006019516876000271,29500,1418,334,5465,543,171
305.0,30.0,0.0,0.1078044054113905,0.039514888455983735,0.6334575724879548,31341,5973,0.09359315612878039,0.0031976852700904826,0.011013564012519631,0.03206760342432668,0.0015936992437292296,0.005853585787927827,29592,1407,342,5265,539,169
305.0,35.0,0.0,0.08334189599482064,0.019459580226605152,0.7665090289304854,31496,5892,0.06818528764853408,0.004566476741018932,0.01059013160526763,0.011853899236263175,0.0019770732108314723,0.005628607779510506,29747,1403,346,5181,543,168
305.0,40.0,0.0,0.07451648455674265,0.013353005869038183,0.8208046723021378,31755,5918,0.05810906970956081,0.006340551654085116,0.010066863193096713,0.005457214427944059,0.0025437319214234536,0.00535205951967067,30000,1403,352,5205,546,167
305.0,45.0,0.0,0.06345187894660359,0.011894856991335296,0.812537356043544,31802,5886,0.04557690692441548,0.008417053629438277,0.009457918392749834,0.003637592486532464,0.003226938582852191,0.005030325921950641,30033,1415,354,5185,534,167
305.0,50.0,0.0,0.07838931695821487,0.0141132269190208,0.8199598176554619,31827,5802,0.05889554794090616,0.010715399943830963,0.008778369073477742,0.005498278712113381,0.003946083567541775,0.004668864639365644,30055,1415,357,5127,514,161
305.0,55.0,0.0,0.05809035832942685,0.01293943103113385,0.7772533789901048,31834,5726,0.036886382560777406,0.013160372543292366,0.008043603225357077,0.003897332727483854,0.004752196878331522,0.004289901425318474,30051,1414,369,5069,498,159
305.0,60.0,0.0,0.050194538219710046,0.011718469915772411,0.7665389436500307,31799,5564,0.02724812122231987,0.015677542736225937,0.007268874261164235,0.0022606837181664507,0.005577317776087209,0.003880468421518753,30015,1399,385,4941,466,157
305.0,65.0,0.0,0.04305301115929892,0.012527189348929357,0.7090287296612554,31758,5393,0.018391356301106283,0.01819308810011485,0.0064685667580777866,0.00266444384627836,0.0064037500179327245,0.0034589954847182723,29974,1397,387,4788,451,154
305.0,70.0,0.0,0.03629321744606507,0.012471307019201043,0.6563736175296525,31878,5248,0.010001965238851041,0.02063525943039996,0.005655992776814067,0.0023398135307351217,0.007084937579705301,0.0030465559087606195,30096,1394,388,4654,444,150
305.0,75.0,0.0,0.045782865537814285,0.01758832642716002,0.6158316824307781,31880,4923,0.01800356918302045,0.022935731819186275,0.004843564535607557,0.007162460978108529,0.007807607983787631,0.00261825746526386,30104,1386,390,4351,428,144
305.0,80.0,0.0,0.04603629207636671,0.011933101665589535,0.7407892528400319,32242,4857,0.016963322750419573,0.025030374526184188,0.004042594799762945,0.0012582111690907112,0.008479050618695043,0.0021958398778037804,30470,1381,391,4301,420,136
305.0,85.0,0.0,0.03649739151623261,0.011668162864308237,0.6803014577324329,32162,4759,0.006376281405485533,0.02685807690342621,0.003263033207320869,0.0008219834603696839,0.009062946500219334,0.0017832329037192204,30397,1371,394,4214,420,125
305.0,90.0,0.0,0.03613509200654695,0.011210643956346926,0.6897574259859147,32206,4634,0.005263689828469965,0.028357875967094978,0.002513526210982015,0.0002859578205669851,0.00953684591494602,0.00138784022083392,30435,1375,396,4114,407,113
310.0,-90.0,0.0,0.03413002105298491,0.010433554590942654,0.6942997903591928,32317,5132,0.0052643549851974485,0.028420878080750958,0.0004447879870365024,0.0016090632809384465,0.008521447490501296,0.0003030438195029104,30745,1365,207,4750,315,67
